GL383547.1	154407	0	0	idxstats/Galaxy39-Control-Sars2-2.txt
GL877875.1	167313	587	0	idxstats/Galaxy39-Control-Sars2-2.txt
GL383549.1	120804	28	0	idxstats/Galaxy39-Control-Sars2-2.txt
GL383550.1	169178	96	0	idxstats/Galaxy39-Control-Sars2-2.txt
GL383551.1	184319	8	0	idxstats/Galaxy39-Control-Sars2-2.txt
GL877876.1	408271	671	0	idxstats/Galaxy39-Control-Sars2-2.txt
GL383552.1	138655	0	0	idxstats/Galaxy39-Control-Sars2-2.txt
GL383553.2	152874	32	0	idxstats/Galaxy39-Control-Sars2-2.txt
GL383554.1	296527	156	0	idxstats/Galaxy39-Control-Sars2-2.txt
GL383555.1	388773	96	0	idxstats/Galaxy39-Control-Sars2-2.txt
GL383556.1	192462	4	0	idxstats/Galaxy39-Control-Sars2-2.txt
GL383557.1	89672	170	0	idxstats/Galaxy39-Control-Sars2-2.txt
GL000258.1	1680828	7199	0	idxstats/Galaxy39-Control-Sars2-2.txt
GL383563.2	270261	724	0	idxstats/Galaxy39-Control-Sars2-2.txt
GL383564.1	133151	22	0	idxstats/Galaxy39-Control-Sars2-2.txt
GL383565.1	223995	6	0	idxstats/Galaxy39-Control-Sars2-2.txt
GL383566.1	90219	207	0	idxstats/Galaxy39-Control-Sars2-2.txt
JH159146.1	278131	82	0	idxstats/Galaxy39-Control-Sars2-2.txt
JH159147.1	70345	0	0	idxstats/Galaxy39-Control-Sars2-2.txt
JH159148.1	88070	24	0	idxstats/Galaxy39-Control-Sars2-2.txt
GL383567.1	289831	420	0	idxstats/Galaxy39-Control-Sars2-2.txt
GL383568.1	104552	12	0	idxstats/Galaxy39-Control-Sars2-2.txt
GL383569.1	167950	488	0	idxstats/Galaxy39-Control-Sars2-2.txt
GL383570.1	164789	16	0	idxstats/Galaxy39-Control-Sars2-2.txt
GL383571.1	198278	118	0	idxstats/Galaxy39-Control-Sars2-2.txt
GL383572.1	159547	14	0	idxstats/Galaxy39-Control-Sars2-2.txt
GL949746.1	987716	7467	0	idxstats/Galaxy39-Control-Sars2-2.txt
GL949747.1	729519	6440	0	idxstats/Galaxy39-Control-Sars2-2.txt
GL949748.1	1064303	6384	0	idxstats/Galaxy39-Control-Sars2-2.txt
GL949749.1	1091840	6380	0	idxstats/Galaxy39-Control-Sars2-2.txt
GL949750.1	1066389	6380	0	idxstats/Galaxy39-Control-Sars2-2.txt
GL949751.1	1002682	6388	0	idxstats/Galaxy39-Control-Sars2-2.txt
GL949752.1	987100	7655	0	idxstats/Galaxy39-Control-Sars2-2.txt
GL949753.1	796478	6458	0	idxstats/Galaxy39-Control-Sars2-2.txt
GL383573.1	385657	14	0	idxstats/Galaxy39-Control-Sars2-2.txt
GL383574.1	155864	3462	0	idxstats/Galaxy39-Control-Sars2-2.txt
GL383575.2	170222	102	0	idxstats/Galaxy39-Control-Sars2-2.txt
GL383576.1	188024	18	0	idxstats/Galaxy39-Control-Sars2-2.txt
GL383518.1	182439	2608	0	idxstats/Galaxy39-Control-Sars2-2.txt
GL383519.1	110268	3222	0	idxstats/Galaxy39-Control-Sars2-2.txt
GL383520.1	366579	10	0	idxstats/Galaxy39-Control-Sars2-2.txt
GL383577.1	128385	6	0	idxstats/Galaxy39-Control-Sars2-2.txt
GL383578.1	63917	0	0	idxstats/Galaxy39-Control-Sars2-2.txt
GL383579.1	201198	0	0	idxstats/Galaxy39-Control-Sars2-2.txt
GL383580.1	74652	10	0	idxstats/Galaxy39-Control-Sars2-2.txt
GL383581.1	116690	1259	0	idxstats/Galaxy39-Control-Sars2-2.txt
GL383582.2	162811	2239	0	idxstats/Galaxy39-Control-Sars2-2.txt
GL383583.1	96924	64	0	idxstats/Galaxy39-Control-Sars2-2.txt
KB663609.1	74013	728	0	idxstats/Galaxy39-Control-Sars2-2.txt
GL383521.1	143390	252	0	idxstats/Galaxy39-Control-Sars2-2.txt
GL383522.1	123821	306	0	idxstats/Galaxy39-Control-Sars2-2.txt
GL582966.2	96131	10	0	idxstats/Galaxy39-Control-Sars2-2.txt
JH636055.1	173151	78	0	idxstats/Galaxy39-Control-Sars2-2.txt
GL383526.1	180671	84	0	idxstats/Galaxy39-Control-Sars2-2.txt
GL000257.1	590426	1227	0	idxstats/Galaxy39-Control-Sars2-2.txt
GL383527.1	164536	188	0	idxstats/Galaxy39-Control-Sars2-2.txt
GL383528.1	376187	8	0	idxstats/Galaxy39-Control-Sars2-2.txt
GL383529.1	121345	8	0	idxstats/Galaxy39-Control-Sars2-2.txt
GL339449.2	1612928	7027	0	idxstats/Galaxy39-Control-Sars2-2.txt
GL383530.1	101241	0	0	idxstats/Galaxy39-Control-Sars2-2.txt
GL383531.1	173459	6	0	idxstats/Galaxy39-Control-Sars2-2.txt
GL383532.1	82728	0	0	idxstats/Galaxy39-Control-Sars2-2.txt
GL949742.1	226852	14	0	idxstats/Galaxy39-Control-Sars2-2.txt
GL383533.1	124736	14	0	idxstats/Galaxy39-Control-Sars2-2.txt
KB021644.1	187824	2	0	idxstats/Galaxy39-Control-Sars2-2.txt
GL000250.1	4622290	45273	0	idxstats/Galaxy39-Control-Sars2-2.txt
GL000251.1	4795371	71873	0	idxstats/Galaxy39-Control-Sars2-2.txt
GL000252.1	4610396	71268	0	idxstats/Galaxy39-Control-Sars2-2.txt
GL000253.1	4683263	69841	0	idxstats/Galaxy39-Control-Sars2-2.txt
GL000254.1	4833398	67783	0	idxstats/Galaxy39-Control-Sars2-2.txt
GL000255.1	4611984	78174	0	idxstats/Galaxy39-Control-Sars2-2.txt
GL000256.1	4928567	66650	0	idxstats/Galaxy39-Control-Sars2-2.txt
GL383534.2	119183	1271	0	idxstats/Galaxy39-Control-Sars2-2.txt
GL383539.1	162988	31	0	idxstats/Galaxy39-Control-Sars2-2.txt
GL383540.1	71551	64	0	idxstats/Galaxy39-Control-Sars2-2.txt
GL383541.1	171286	6	0	idxstats/Galaxy39-Control-Sars2-2.txt
GL383542.1	60032	2	0	idxstats/Galaxy39-Control-Sars2-2.txt
GL000191.1	106433	2614	0	idxstats/Galaxy39-Control-Sars2-2.txt
GL000192.1	547496	134	0	idxstats/Galaxy39-Control-Sars2-2.txt
GL000193.1	189789	36	0	idxstats/Galaxy39-Control-Sars2-2.txt
GL000194.1	191469	530	0	idxstats/Galaxy39-Control-Sars2-2.txt
GL000195.1	182896	2519	0	idxstats/Galaxy39-Control-Sars2-2.txt
GL000196.1	38914	4	0	idxstats/Galaxy39-Control-Sars2-2.txt
GL000197.1	37175	2	0	idxstats/Galaxy39-Control-Sars2-2.txt
GL000198.1	90085	0	0	idxstats/Galaxy39-Control-Sars2-2.txt
GL000199.1	169874	12	0	idxstats/Galaxy39-Control-Sars2-2.txt
GL000200.1	187035	185	0	idxstats/Galaxy39-Control-Sars2-2.txt
GL000201.1	36148	12	0	idxstats/Galaxy39-Control-Sars2-2.txt
GL000202.1	40103	0	0	idxstats/Galaxy39-Control-Sars2-2.txt
GL000203.1	37498	6	0	idxstats/Galaxy39-Control-Sars2-2.txt
GL000204.1	81310	16	0	idxstats/Galaxy39-Control-Sars2-2.txt
GL000205.1	174588	618	0	idxstats/Galaxy39-Control-Sars2-2.txt
GL000206.1	41001	0	0	idxstats/Galaxy39-Control-Sars2-2.txt
GL000207.1	4262	2	0	idxstats/Galaxy39-Control-Sars2-2.txt
GL000208.1	92689	0	0	idxstats/Galaxy39-Control-Sars2-2.txt
GL000209.1	159169	46	0	idxstats/Galaxy39-Control-Sars2-2.txt
GL000210.1	27682	0	0	idxstats/Galaxy39-Control-Sars2-2.txt
GL000211.1	166566	100	0	idxstats/Galaxy39-Control-Sars2-2.txt
GL000212.1	186858	1054	0	idxstats/Galaxy39-Control-Sars2-2.txt
GL000213.1	164239	20	0	idxstats/Galaxy39-Control-Sars2-2.txt
GL000214.1	137718	2577	0	idxstats/Galaxy39-Control-Sars2-2.txt
GL000215.1	172545	32	0	idxstats/Galaxy39-Control-Sars2-2.txt
GL000216.1	172294	8	0	idxstats/Galaxy39-Control-Sars2-2.txt
GL000217.1	172149	14	0	idxstats/Galaxy39-Control-Sars2-2.txt
GL000218.1	161147	386	0	idxstats/Galaxy39-Control-Sars2-2.txt
GL000219.1	179198	494	0	idxstats/Galaxy39-Control-Sars2-2.txt
GL000220.1	161802	3104188	0	idxstats/Galaxy39-Control-Sars2-2.txt
GL000221.1	155397	476	0	idxstats/Galaxy39-Control-Sars2-2.txt
GL000222.1	186861	146	0	idxstats/Galaxy39-Control-Sars2-2.txt
GL000223.1	180455	1469	0	idxstats/Galaxy39-Control-Sars2-2.txt
GL000224.1	179693	470	0	idxstats/Galaxy39-Control-Sars2-2.txt
GL000225.1	211173	44	0	idxstats/Galaxy39-Control-Sars2-2.txt
GL000226.1	15008	20	0	idxstats/Galaxy39-Control-Sars2-2.txt
GL000227.1	128374	58	0	idxstats/Galaxy39-Control-Sars2-2.txt
GL000228.1	129120	143	0	idxstats/Galaxy39-Control-Sars2-2.txt
GL000229.1	19913	0	0	idxstats/Galaxy39-Control-Sars2-2.txt
GL000230.1	43691	8	0	idxstats/Galaxy39-Control-Sars2-2.txt
GL000231.1	27386	2	0	idxstats/Galaxy39-Control-Sars2-2.txt
GL000232.1	40652	10	0	idxstats/Galaxy39-Control-Sars2-2.txt
GL000233.1	45941	26	0	idxstats/Galaxy39-Control-Sars2-2.txt
GL000234.1	40531	2	0	idxstats/Galaxy39-Control-Sars2-2.txt
GL000235.1	34474	2	0	idxstats/Galaxy39-Control-Sars2-2.txt
GL000236.1	41934	0	0	idxstats/Galaxy39-Control-Sars2-2.txt
GL000237.1	45867	2	0	idxstats/Galaxy39-Control-Sars2-2.txt
GL000238.1	39939	2	0	idxstats/Galaxy39-Control-Sars2-2.txt
GL000239.1	33824	2	0	idxstats/Galaxy39-Control-Sars2-2.txt
GL000240.1	41933	124	0	idxstats/Galaxy39-Control-Sars2-2.txt
GL000241.1	42152	352	0	idxstats/Galaxy39-Control-Sars2-2.txt
GL000242.1	43523	558	0	idxstats/Galaxy39-Control-Sars2-2.txt
GL000243.1	43341	112	0	idxstats/Galaxy39-Control-Sars2-2.txt
GL000244.1	39929	34	0	idxstats/Galaxy39-Control-Sars2-2.txt
GL000245.1	36651	24	0	idxstats/Galaxy39-Control-Sars2-2.txt
GL000246.1	38154	0	0	idxstats/Galaxy39-Control-Sars2-2.txt
GL000247.1	36422	136	0	idxstats/Galaxy39-Control-Sars2-2.txt
GL000248.1	39786	2	0	idxstats/Galaxy39-Control-Sars2-2.txt
GL000249.1	38502	933	0	idxstats/Galaxy39-Control-Sars2-2.txt
MN908947.3	29903	194448214	0	idxstats/Galaxy39-Control-Sars2-2.txt
*	0	0	4575588	idxstats/Galaxy39-Control-Sars2-2.txt
chr1	249250621	1761488	0	idxstats/Galaxy36-Control-Sars2-1.txt
chr2	243199373	1065111	0	idxstats/Galaxy36-Control-Sars2-1.txt
chr3	198022430	923537	0	idxstats/Galaxy36-Control-Sars2-1.txt
chr4	191154276	456586	0	idxstats/Galaxy36-Control-Sars2-1.txt
chr5	180915260	922550	0	idxstats/Galaxy36-Control-Sars2-1.txt
chr6	171115067	695522	0	idxstats/Galaxy36-Control-Sars2-1.txt
chr7	159138663	982307	0	idxstats/Galaxy36-Control-Sars2-1.txt
chr8	146364022	675399	0	idxstats/Galaxy36-Control-Sars2-1.txt
chr9	141213431	823278	0	idxstats/Galaxy36-Control-Sars2-1.txt
chr10	135534747	830731	0	idxstats/Galaxy36-Control-Sars2-1.txt
chr11	135006516	1066575	0	idxstats/Galaxy36-Control-Sars2-1.txt
chr12	133851895	1673424	0	idxstats/Galaxy36-Control-Sars2-1.txt
chr13	115169878	202979	0	idxstats/Galaxy36-Control-Sars2-1.txt
chr14	107349540	572122	0	idxstats/Galaxy36-Control-Sars2-1.txt
chr15	102531392	783859	0	idxstats/Galaxy36-Control-Sars2-1.txt
chr16	90354753	816668	0	idxstats/Galaxy36-Control-Sars2-1.txt
chr17	81195210	1744250	0	idxstats/Galaxy36-Control-Sars2-1.txt
chr18	78077248	184489	0	idxstats/Galaxy36-Control-Sars2-1.txt
chr19	59128983	1256280	0	idxstats/Galaxy36-Control-Sars2-1.txt
chr20	63025520	541164	0	idxstats/Galaxy36-Control-Sars2-1.txt
chr21	48129895	293363	0	idxstats/Galaxy36-Control-Sars2-1.txt
chr22	51304566	292966	0	idxstats/Galaxy36-Control-Sars2-1.txt
chrX	155270560	617091	0	idxstats/Galaxy36-Control-Sars2-1.txt
chrY	59373566	46286	0	idxstats/Galaxy36-Control-Sars2-1.txt
chrM	16569	2303008	0	idxstats/Galaxy36-Control-Sars2-1.txt
GL877870.2	66021	208	0	idxstats/Galaxy36-Control-Sars2-1.txt
GL877872.1	297485	296	0	idxstats/Galaxy36-Control-Sars2-1.txt
GL383535.1	429806	25962	0	idxstats/Galaxy36-Control-Sars2-1.txt
JH159133.1	266316	909	0	idxstats/Galaxy36-Control-Sars2-1.txt
KB663606.1	305900	1383	0	idxstats/Galaxy36-Control-Sars2-1.txt
KB021647.1	1058686	6904	0	idxstats/Galaxy36-Control-Sars2-1.txt
KE332497.1	543325	3148	0	idxstats/Galaxy36-Control-Sars2-1.txt
JH159131.1	393769	12	0	idxstats/Galaxy36-Control-Sars2-1.txt
GL949745.1	372609	545	0	idxstats/Galaxy36-Control-Sars2-1.txt
JH720447.1	454385	1645	0	idxstats/Galaxy36-Control-Sars2-1.txt
GL582968.1	356330	2921	0	idxstats/Galaxy36-Control-Sars2-1.txt
JH720446.1	97345	2170	0	idxstats/Galaxy36-Control-Sars2-1.txt
JH591181.2	2281126	28309	0	idxstats/Galaxy36-Control-Sars2-1.txt
JH720443.2	408430	7012	0	idxstats/Galaxy36-Control-Sars2-1.txt
JH159134.2	3821770	32245	0	idxstats/Galaxy36-Control-Sars2-1.txt
JH636052.4	7283150	36763	0	idxstats/Galaxy36-Control-Sars2-1.txt
JH636053.3	1676126	3941	0	idxstats/Galaxy36-Control-Sars2-1.txt
JH636054.1	758378	3511	0	idxstats/Galaxy36-Control-Sars2-1.txt
JH636056.1	262912	229	0	idxstats/Galaxy36-Control-Sars2-1.txt
JH636058.1	716227	1386	0	idxstats/Galaxy36-Control-Sars2-1.txt
JH636057.1	200195	542	0	idxstats/Galaxy36-Control-Sars2-1.txt
KE332505.1	579598	33085	0	idxstats/Galaxy36-Control-Sars2-1.txt
JH720451.1	898979	14	0	idxstats/Galaxy36-Control-Sars2-1.txt
JH720452.1	522319	741	0	idxstats/Galaxy36-Control-Sars2-1.txt
JH720453.1	1461188	1092	0	idxstats/Galaxy36-Control-Sars2-1.txt
JH720454.3	752267	9064	0	idxstats/Galaxy36-Control-Sars2-1.txt
JH159136.1	200998	0	0	idxstats/Galaxy36-Control-Sars2-1.txt
JH806587.1	4110759	12328	0	idxstats/Galaxy36-Control-Sars2-1.txt
JH806588.1	862483	4	0	idxstats/Galaxy36-Control-Sars2-1.txt
JH806589.1	270630	48	0	idxstats/Galaxy36-Control-Sars2-1.txt
JH806590.2	2418393	16996	0	idxstats/Galaxy36-Control-Sars2-1.txt
JH806591.1	882083	965	0	idxstats/Galaxy36-Control-Sars2-1.txt
